time,temp,dew_point,humidity,wind_speed,precip,feels_like,load,is_summer,is_winter,is_spring,is_autumn,is_weekend,is_workhour
2018-01-11 20:00:00,45.0,34.0,65.13,17.0,0.0,37.11,11574.981065,0,1,0,0,0,0
2018-01-11 21:00:00,44.1,32.0,62.21,24.0,0.0,34.38,11785.865649,0,1,0,0,0,0
2018-01-11 22:00:00,43.0,30.0,59.83,18.0,0.0,34.23,11740.71679,0,1,0,0,0,0
2018-01-11 23:00:00,42.1,28.0,57.08,16.0,0.0,33.58,11420.627845,0,1,0,0,0,0
2018-01-12 00:00:00,39.0,21.9,49.93,22.0,0.0,27.95,12395.241737,0,1,0,0,0,0
2018-01-12 01:00:00,37.9,21.0,50.18,20.0,0.0,26.98,11272.708793,0,1,0,0,0,0
2018-01-12 02:00:00,37.0,19.9,49.61,15.0,0.0,27.26,11350.865743,0,1,0,0,0,0
2018-01-12 03:00:00,36.0,19.0,49.66,18.0,0.0,25.01,11523.641988,0,1,0,0,0,0
2018-01-12 04:00:00,35.1,19.0,51.47,14.0,0.0,25.16,11760.427568,0,1,0,0,0,0
2018-01-12 05:00:00,34.0,18.0,51.52,19.0,0.0,22.08,12235.701693,0,1,0,0,0,0
2018-01-12 06:00:00,33.1,18.0,53.4,17.0,0.0,21.52,13157.414692,0,1,0,0,0,0
2018-01-12 07:00:00,32.0,17.1,53.7,15.0,0.0,20.78,14353.53395,0,1,0,0,0,0
2018-01-12 08:00:00,34.0,18.0,51.52,18.0,0.0,22.38,14741.492324,0,1,0,0,0,1
2018-01-12 09:00:00,36.0,18.0,47.58,15.0,0.0,25.97,14636.6626,0,1,0,0,0,1
2018-01-12 10:00:00,39.0,19.0,44.14,15.0,0.0,29.85,14505.829277,0,1,0,0,0,1
2018-01-12 11:00:00,42.1,19.9,40.67,14.0,0.0,34.18,14227.360555,0,1,0,0,0,1
2018-01-12 12:00:00,45.0,19.9,36.4,18.0,0.0,36.86,13854.977145,0,1,0,0,0,1
2018-01-12 13:00:00,46.0,19.9,35.04,16.0,0.0,38.67,13391.232205,0,1,0,0,0,1
2018-01-12 14:00:00,48.0,21.0,34.05,17.0,0.0,41.04,12964.740714,0,1,0,0,0,1
2018-01-12 15:00:00,48.0,21.0,34.05,12.0,0.0,42.37,12468.905214,0,1,0,0,0,1
2018-01-12 16:00:00,48.0,21.9,35.38,9.0,0.0,43.41,12114.231146,0,1,0,0,0,1
2018-01-12 17:00:00,45.0,21.9,39.62,9.0,0.0,39.68,12065.49681,0,1,0,0,0,1
2018-01-12 18:00:00,44.1,21.9,41.0,8.0,0.0,39.02,12464.896724,0,1,0,0,0,0
2018-01-12 19:00:00,43.0,23.0,44.8,7.0,0.0,38.19,13085.159742,0,1,0,0,0,0
2018-01-12 20:00:00,39.9,24.1,52.88,10.0,0.0,32.87,13196.06407,0,1,0,0,0,0
2018-01-12 21:00:00,39.9,21.9,48.21,13.0,0.0,31.69,13178.806077,0,1,0,0,0,0
2018-01-12 22:00:00,39.0,23.0,52.3,9.0,0.0,32.22,13017.245528,0,1,0,0,0,0
2018-01-12 23:00:00,37.0,23.0,56.57,9.0,0.0,29.73,12729.056138,0,1,0,0,0,0
2018-01-13 00:00:00,37.0,23.0,56.57,10.0,0.0,29.24,11672.655152,0,1,0,0,1,0
2018-01-13 01:00:00,36.0,23.0,58.85,9.0,0.0,28.49,11792.307313,0,1,0,0,1,0
2018-01-13 02:00:00,35.1,23.0,60.99,10.0,0.0,26.86,11685.630309,0,1,0,0,1,0
2018-01-13 03:00:00,34.0,23.0,63.72,10.0,0.0,25.48,11692.925963,0,1,0,0,1,0
2018-01-13 04:00:00,34.0,21.9,60.83,11.0,0.0,24.99,11743.51386,0,1,0,0,1,0
2018-01-13 05:00:00,33.1,21.9,63.06,7.0,0.0,26.12,11939.951453,0,1,0,0,1,0
2018-01-13 06:00:00,33.1,21.9,63.06,8.0,0.0,25.47,12321.504057,0,1,0,0,1,0
2018-01-13 07:00:00,33.1,21.9,63.06,6.0,0.0,26.86,12799.178771,0,1,0,0,1,0
2018-01-13 08:00:00,37.0,21.9,54.01,10.0,0.0,29.24,13172.33916,0,1,0,0,1,0
2018-01-13 09:00:00,39.0,23.0,52.3,8.0,0.0,32.74,13254.503153,0,1,0,0,1,0
2018-01-13 10:00:00,42.1,23.0,46.37,4.0,0.0,39.21,13114.710117,0,1,0,0,1,0
2018-01-13 11:00:00,46.0,21.9,38.15,10.0,0.0,40.52,12771.967894,0,1,0,0,1,0
2018-01-13 12:00:00,46.9,21.0,35.49,7.0,0.0,42.94,12294.6879,0,1,0,0,1,0
2018-01-13 13:00:00,48.9,21.0,32.93,10.0,0.0,44.16,11758.967068,0,1,0,0,1,0
2018-01-13 14:00:00,50.0,19.9,30.16,8.0,0.0,46.29,11244.491419,0,1,0,0,1,0
2018-01-13 15:00:00,52.0,21.9,30.49,6.0,0.0,52.0,10826.176488,0,1,0,0,1,0
2018-01-13 16:00:00,51.1,21.9,31.52,7.0,0.0,51.1,10551.528172,0,1,0,0,1,0
2018-01-13 17:00:00,48.0,24.1,38.8,7.0,0.0,44.28,10491.182249,0,1,0,0,1,0
2018-01-13 18:00:00,46.9,24.1,40.44,5.0,0.0,44.09,10909.464406,0,1,0,0,1,0
2018-01-13 19:00:00,43.0,26.1,50.98,5.0,0.0,39.46,11650.286604,0,1,0,0,1,0
2018-01-13 20:00:00,42.1,25.0,50.42,3.0,0.0,40.23,11899.269797,0,1,0,0,1,0
2018-01-13 21:00:00,42.1,25.0,50.42,4.0,0.0,39.21,12002.555658,0,1,0,0,1,0
2018-01-13 22:00:00,39.0,26.1,59.52,5.0,0.0,34.71,12010.865439,0,1,0,0,1,0
2018-01-13 23:00:00,39.0,26.1,59.52,6.0,0.0,33.96,11862.251179,0,1,0,0,1,0
2018-01-14 00:00:00,37.9,26.1,62.14,4.0,0.0,34.31,10948.365588,0,1,0,0,1,0
2018-01-14 01:00:00,37.0,26.1,64.38,6.0,0.0,31.55,11463.038179,0,1,0,0,1,0
2018-01-14 02:00:00,36.0,26.1,66.97,6.0,0.0,30.35,11361.634649,0,1,0,0,1,0
2018-01-14 03:00:00,35.1,26.1,69.41,3.0,0.0,32.23,11378.042005,0,1,0,0,1,0
2018-01-14 04:00:00,34.0,27.0,75.26,4.0,0.0,29.76,11414.400439,0,1,0,0,1,0
2018-01-14 05:00:00,34.0,28.9,81.37,7.0,0.0,27.22,11532.119051,0,1,0,0,1,0
2018-01-14 06:00:00,34.0,30.0,85.11,6.0,0.0,27.94,11795.636752,0,1,0,0,1,0
2018-01-14 07:00:00,35.1,30.0,81.46,5.0,0.0,30.08,12127.234841,0,1,0,0,1,0
2018-01-14 08:00:00,37.9,30.9,75.64,8.0,0.0,31.38,12364.490269,0,1,0,0,1,0
2018-01-14 09:00:00,42.1,28.0,57.08,7.0,0.0,37.09,12374.019012,0,1,0,0,1,0
2018-01-14 10:00:00,46.0,30.0,53.37,8.0,0.0,41.36,12183.483671,0,1,0,0,1,0
2018-01-14 11:00:00,46.9,33.1,58.47,7.0,0.0,42.94,11778.945079,0,1,0,0,1,0
2018-01-14 12:00:00,48.9,33.1,54.24,8.0,0.0,44.93,11338.382502,0,1,0,0,1,0
2018-01-14 13:00:00,50.0,35.1,56.39,5.0,0.0,47.77,10905.059277,0,1,0,0,1,0
2018-01-14 14:00:00,51.1,37.0,58.36,6.0,0.0,51.1,10492.846865,0,1,0,0,1,0
2018-01-14 15:00:00,50.0,37.0,60.79,6.0,0.0,47.21,10171.969297,0,1,0,0,1,0
2018-01-14 16:00:00,48.0,36.0,62.97,6.0,0.0,44.8,10005.217337,0,1,0,0,1,0
2018-01-14 17:00:00,45.0,33.1,62.83,4.0,0.0,42.6,10035.699776,0,1,0,0,1,0
2018-01-14 18:00:00,43.0,33.1,67.82,4.0,0.0,40.27,10517.171462,0,1,0,0,1,0
2018-01-14 19:00:00,42.1,37.0,81.98,4.0,0.0,39.21,11277.816008,0,1,0,0,1,0
2018-01-14 20:00:00,41.0,37.0,85.54,3.0,0.0,38.98,11496.583947,0,1,0,0,1,0
2018-01-14 21:00:00,39.9,37.0,89.27,3.0,0.0,37.72,11629.750533,0,1,0,0,1,0
2018-01-14 22:00:00,39.0,37.0,92.45,3.0,0.0,36.69,11533.73864,0,1,0,0,1,0
2018-01-14 23:00:00,39.0,37.0,92.45,0.0,0.0,39.0,11289.497172,0,1,0,0,1,0
2018-01-15 00:00:00,39.9,37.9,92.48,0.0,0.0,39.9,9814.735584,0,1,0,0,0,0
2018-01-15 01:00:00,39.0,37.0,92.45,0.0,0.0,39.0,10665.477919,0,1,0,0,0,0
2018-01-15 02:00:00,41.0,39.0,92.52,4.0,0.0,37.93,10560.180576,0,1,0,0,0,0
2018-01-15 03:00:00,42.1,39.0,88.67,5.0,0.0,38.39,10549.060511,0,1,0,0,0,0
2018-01-15 04:00:00,42.1,39.0,88.67,4.0,0.0,39.21,10679.347426,0,1,0,0,0,0
2018-01-15 05:00:00,43.0,39.9,88.71,3.0,0.0,41.26,10976.734663,0,1,0,0,0,0
2018-01-15 06:00:00,42.1,39.9,91.84,5.0,0.0,38.39,11495.323357,0,1,0,0,0,0
2018-01-15 07:00:00,45.0,42.1,89.49,5.0,0.0,41.83,12137.828004,0,1,0,0,0,0
2018-01-15 08:00:00,52.0,46.0,79.92,7.0,0.0,52.0,12464.27565,0,1,0,0,0,1
2018-01-15 09:00:00,57.9,46.9,66.7,6.0,0.0,57.9,12267.515829,0,1,0,0,0,1
2018-01-15 10:00:00,62.1,46.9,57.43,11.0,0.0,62.1,11822.880427,0,1,0,0,0,1
2018-01-15 11:00:00,64.0,46.9,53.72,9.0,0.0,64.0,11375.573669,0,1,0,0,0,1
2018-01-15 12:00:00,66.0,48.0,52.22,9.0,0.0,66.0,11016.453293,0,1,0,0,0,1
2018-01-15 13:00:00,66.9,48.0,50.62,8.0,0.0,66.9,10655.745263,0,1,0,0,0,1
2018-01-15 14:00:00,66.0,48.0,52.22,7.0,0.0,66.0,10522.22717,0,1,0,0,0,1
2018-01-15 15:00:00,64.0,48.0,55.99,10.0,0.0,64.0,10444.15987,0,1,0,0,0,1
2018-01-15 16:00:00,60.1,48.0,64.26,8.0,0.0,60.1,10355.847681,0,1,0,0,0,1
2018-01-15 17:00:00,57.0,48.0,71.81,7.0,0.0,57.0,10422.465132,0,1,0,0,0,1
2018-01-15 18:00:00,55.9,48.0,74.72,6.0,0.0,55.9,10864.263086,0,1,0,0,0,0
2018-01-15 19:00:00,55.0,48.0,77.21,7.0,0.0,55.0,11127.189417,0,1,0,0,0,0
2018-01-15 20:00:00,54.0,48.0,80.07,6.0,0.0,54.0,11059.476927,0,1,0,0,0,0
2018-01-15 21:00:00,54.0,48.9,82.82,5.0,0.0,54.0,10876.498193,0,1,0,0,0,0
2018-01-15 22:00:00,54.0,50.0,86.29,6.0,0.0,54.0,10622.739747,0,1,0,0,0,0
2018-01-15 23:00:00,54.0,50.0,86.29,3.0,0.0,54.0,10201.695837,0,1,0,0,0,0
2018-01-16 00:00:00,53.1,52.0,96.03,4.0,0.0,53.1,14602.74113,0,1,0,0,0,0
2018-01-16 01:00:00,54.0,52.0,92.92,14.0,0.0,54.0,9558.088769,0,1,0,0,0,0
2018-01-16 02:00:00,52.0,51.1,96.73,16.0,0.0,52.0,9467.85892,0,1,0,0,0,0
2018-01-16 03:00:00,44.1,43.0,95.88,16.0,0.0,36.19,9587.216862,0,1,0,0,0,0
2018-01-16 04:00:00,37.9,37.0,96.52,21.0,0.0,26.72,9888.398473,0,1,0,0,0,0
2018-01-16 05:00:00,36.0,34.0,92.35,22.0,0.0,23.93,10578.176246,0,1,0,0,0,0
2018-01-16 06:00:00,33.1,33.1,100.0,17.0,0.0,21.52,11619.0477,0,1,0,0,0,0
2018-01-16 07:00:00,32.0,32.0,100.0,17.0,0.03,20.08,12796.662783,0,1,0,0,0,0
2018-01-16 08:00:00,30.9,30.0,96.41,19.0,0.0,17.98,13657.244009,0,1,0,0,0,1
2018-01-16 09:00:00,30.0,28.9,95.61,19.0,0.0,16.79,14229.538512,0,1,0,0,0,1
2018-01-16 10:00:00,28.9,28.0,96.38,19.0,0.0,15.34,14810.242138,0,1,0,0,0,1
2018-01-16 11:00:00,28.9,27.0,92.49,17.0,0.02,16.01,15290.224187,0,1,0,0,0,1
2018-01-16 12:00:00,27.0,26.1,96.35,12.0,0.01,15.64,15577.075086,0,1,0,0,0,1
2018-01-16 13:00:00,27.0,24.1,88.65,20.0,0.01,12.5,15652.140167,0,1,0,0,0,1
2018-01-16 14:00:00,27.0,24.1,88.65,17.0,0.01,13.52,15564.310636,0,1,0,0,0,1
2018-01-16 15:00:00,27.0,23.0,84.66,16.0,0.0,13.9,15383.61534,0,1,0,0,0,1
2018-01-16 16:00:00,26.1,21.9,83.89,16.0,0.0,12.73,15420.638847,0,1,0,0,0,1
2018-01-16 17:00:00,26.1,21.0,80.75,14.0,0.0,13.56,15510.13536,0,1,0,0,0,1
2018-01-16 18:00:00,26.1,21.0,80.75,16.0,0.0,12.73,15856.200851,0,1,0,0,0,0
2018-01-16 19:00:00,26.1,19.0,74.16,14.0,0.0,13.56,16091.179462,0,1,0,0,0,0
2018-01-16 20:00:00,26.1,18.0,71.04,16.0,0.0,12.73,16028.229597,0,1,0,0,0,0
2018-01-16 21:00:00,26.1,18.0,71.04,16.0,0.0,12.73,15766.038042,0,1,0,0,0,0
2018-01-16 22:00:00,26.1,18.0,71.04,12.0,0.0,14.49,15406.075771,0,1,0,0,0,0
2018-01-16 23:00:00,25.0,17.1,71.53,11.0,0.0,13.62,14945.395661,0,1,0,0,0,0
2018-01-17 00:00:00,24.1,15.1,68.09,17.0,0.0,9.73,14015.862419,0,1,0,0,0,0
2018-01-17 01:00:00,23.0,15.1,71.3,13.0,0.0,10.04,14862.189525,0,1,0,0,0,0
2018-01-17 02:00:00,21.9,14.0,71.18,10.0,0.0,10.3,14779.074007,0,1,0,0,0,0
2018-01-17 03:00:00,21.9,12.9,67.82,9.0,0.0,10.96,14795.939698,0,1,0,0,0,0
2018-01-17 04:00:00,21.0,12.9,70.45,11.0,0.0,8.57,14940.549988,0,1,0,0,0,0
2018-01-17 05:00:00,19.9,12.0,70.95,13.0,0.0,6.07,15293.104497,0,1,0,0,0,0
2018-01-17 06:00:00,19.9,12.0,70.95,12.0,0.0,6.6,15772.212123,0,1,0,0,0,0
2018-01-17 07:00:00,19.9,12.0,70.95,15.0,0.0,5.09,16292.832269,0,1,0,0,0,0
2018-01-17 08:00:00,21.9,14.0,71.18,13.0,0.0,8.63,16543.421171,0,1,0,0,0,1
2018-01-17 09:00:00,25.0,15.1,65.58,12.0,0.0,13.09,16615.616543,0,1,0,0,0,1
2018-01-17 10:00:00,26.1,14.0,59.71,9.0,0.0,16.18,16557.597253,0,1,0,0,0,1
2018-01-17 11:00:00,28.9,15.1,55.83,9.0,0.0,19.66,16330.272203,0,1,0,0,0,1
2018-01-17 12:00:00,32.0,14.0,46.92,6.0,0.0,25.53,15927.828247,0,1,0,0,0,1
2018-01-17 13:00:00,33.1,12.9,42.77,3.0,0.0,29.95,15472.514077,0,1,0,0,0,1
2018-01-17 14:00:00,36.0,15.1,41.96,8.0,0.0,29.04,14911.127557,0,1,0,0,0,1
2018-01-17 15:00:00,37.0,14.0,38.44,9.0,0.0,29.73,14331.997428,0,1,0,0,0,1
2018-01-17 16:00:00,36.0,12.9,38.1,3.0,0.0,33.26,13971.831923,0,1,0,0,0,1
2018-01-17 17:00:00,33.1,15.1,47.1,6.0,0.0,26.86,13890.055032,0,1,0,0,0,1
2018-01-17 18:00:00,32.0,16.0,51.2,6.0,0.0,25.53,14475.360933,0,1,0,0,0,0
2018-01-17 19:00:00,30.9,17.1,56.14,6.0,0.0,24.21,15312.884607,0,1,0,0,0,0
2018-01-17 20:00:00,30.0,16.0,55.52,6.0,0.0,23.12,15487.128727,0,1,0,0,0,0
2018-01-17 21:00:00,28.9,16.0,58.06,0.0,0.0,28.9,15442.271679,0,1,0,0,0,0
2018-01-17 22:00:00,28.9,17.1,60.9,3.0,0.0,25.14,15043.199263,0,1,0,0,0,0
2018-01-17 23:00:00,28.0,18.0,65.69,0.0,0.0,28.0,14479.185342,0,1,0,0,0,0
2018-01-18 00:00:00,27.0,19.0,71.45,3.0,0.0,22.97,12273.32468,0,1,0,0,0,0
2018-01-18 01:00:00,27.0,18.0,68.45,3.0,0.0,22.97,13451.796128,0,1,0,0,0,0
2018-01-18 02:00:00,26.1,18.0,71.04,6.0,0.0,18.42,13373.338779,0,1,0,0,0,0
2018-01-18 03:00:00,27.0,18.0,68.45,0.0,0.0,27.0,13393.770156,0,1,0,0,0,0
2018-01-18 04:00:00,28.0,19.9,71.25,5.0,0.0,21.64,13482.016142,0,1,0,0,0,0
2018-01-18 05:00:00,28.0,19.9,71.25,5.0,0.0,21.64,13730.217475,0,1,0,0,0,0
2018-01-18 06:00:00,28.0,21.0,74.67,7.0,0.0,19.9,14372.360626,0,1,0,0,0,0
2018-01-18 07:00:00,28.9,19.0,66.08,6.0,0.0,21.8,15230.247941,0,1,0,0,0,0
2018-01-18 08:00:00,30.9,14.0,49.05,6.0,0.0,24.21,15379.630101,0,1,0,0,0,1
2018-01-18 09:00:00,32.0,12.9,44.7,12.0,0.0,22.0,15195.846411,0,1,0,0,0,1
2018-01-18 10:00:00,32.0,14.0,46.92,5.0,0.0,26.4,15051.92023,0,1,0,0,0,1
2018-01-18 11:00:00,34.0,18.0,51.52,5.0,0.0,28.77,14932.672422,0,1,0,0,0,1
2018-01-18 12:00:00,35.1,18.0,49.31,5.0,0.0,30.08,14756.97933,0,1,0,0,0,1
2018-01-18 13:00:00,36.0,19.0,49.66,4.0,0.0,32.09,14416.033375,0,1,0,0,0,1
2018-01-18 14:00:00,37.0,21.0,51.99,0.0,0.0,37.0,14156.968591,0,1,0,0,0,1
2018-01-18 15:00:00,37.0,21.0,51.99,0.0,0.0,37.0,13907.248697,0,1,0,0,0,1
2018-01-18 16:00:00,37.0,21.0,51.99,0.0,0.0,37.0,13741.514412,0,1,0,0,0,1
2018-01-18 17:00:00,37.0,23.0,56.57,0.0,0.0,37.0,13782.738662,0,1,0,0,0,1
2018-01-18 18:00:00,37.0,24.1,59.24,3.0,0.0,34.4,14125.071022,0,1,0,0,0,0
2018-01-18 19:00:00,37.0,25.0,61.5,0.0,0.0,37.0,14483.215479,0,1,0,0,0,0
2018-01-18 20:00:00,37.0,24.1,59.24,3.0,0.0,34.4,14408.036094,0,1,0,0,0,0
2018-01-18 21:00:00,37.0,24.1,59.24,0.0,0.0,37.0,14228.15586,0,1,0,0,0,0
2018-01-18 22:00:00,37.9,25.0,59.36,0.0,0.0,37.9,13682.273164,0,1,0,0,0,0
2018-01-18 23:00:00,37.0,25.0,61.5,3.0,0.0,34.4,12884.376585,0,1,0,0,0,0
2018-01-19 00:00:00,37.0,26.1,64.38,0.0,0.0,37.0,10128.605156,0,1,0,0,0,0
2018-01-19 01:00:00,37.0,28.0,69.63,4.0,0.0,33.26,11855.161328,0,1,0,0,0,0
2018-01-19 02:00:00,37.0,28.9,72.24,3.0,0.0,34.4,11680.022326,0,1,0,0,0,0
2018-01-19 03:00:00,39.0,30.0,69.85,5.0,0.0,34.71,11666.570616,0,1,0,0,0,0
2018-01-19 04:00:00,39.9,30.0,67.45,4.0,0.0,36.65,11685.521364,0,1,0,0,0,0
2018-01-19 05:00:00,39.9,32.0,73.14,4.0,0.0,36.65,11891.083796,0,1,0,0,0,0
2018-01-19 06:00:00,41.0,32.0,70.08,8.0,0.0,35.2,12482.697463,0,1,0,0,0,0
2018-01-19 07:00:00,42.1,34.0,72.78,8.0,0.0,36.55,13300.957193,0,1,0,0,0,0
2018-01-19 08:00:00,43.0,35.1,73.45,7.0,0.0,38.19,13471.936467,0,1,0,0,0,1
2018-01-19 09:00:00,43.0,37.9,82.04,8.0,0.0,37.66,13335.388546,0,1,0,0,0,1
2018-01-19 10:00:00,46.9,42.1,83.28,9.0,0.0,42.04,13204.265996,0,1,0,0,0,1
2018-01-19 11:00:00,46.0,44.1,93.03,7.0,0.01,41.84,12902.821362,0,1,0,0,0,1
2018-01-19 12:00:00,46.9,46.9,100.0,7.0,0.05,42.94,12544.752469,0,1,0,0,0,1
2018-01-19 13:00:00,50.0,50.0,100.0,9.0,0.02,45.9,12312.78596,0,1,0,0,0,1
2018-01-19 14:00:00,51.1,51.1,100.0,10.0,0.03,51.1,11977.77151,0,1,0,0,0,1
2018-01-19 15:00:00,52.0,52.0,100.0,7.0,0.12,52.0,11702.031362,0,1,0,0,0,1
2018-01-19 16:00:00,51.1,51.1,100.0,7.0,0.0,51.1,11615.741067,0,1,0,0,0,1
2018-01-19 17:00:00,51.1,51.1,100.0,6.0,0.0,51.1,11648.240387,0,1,0,0,0,1
2018-01-19 18:00:00,50.0,50.0,100.0,7.0,0.0,46.72,11854.392939,0,1,0,0,0,0
2018-01-19 19:00:00,50.0,50.0,100.0,7.0,0.0,46.72,11939.826668,0,1,0,0,0,0
2018-01-19 20:00:00,50.0,50.0,100.0,6.0,0.0,47.21,11753.142058,0,1,0,0,0,0
2018-01-19 21:00:00,51.1,51.1,100.0,5.0,0.0,51.1,11508.287971,0,1,0,0,0,0
2018-01-19 22:00:00,51.1,51.1,100.0,6.0,0.0,51.1,11131.531064,0,1,0,0,0,0
2018-01-19 23:00:00,52.0,52.0,100.0,4.0,0.01,52.0,10643.423146,0,1,0,0,0,0
2018-01-20 00:00:00,52.0,52.0,100.0,3.0,0.0,52.0,8862.384015,0,1,0,0,1,0
2018-01-20 01:00:00,51.1,51.1,100.0,5.0,0.0,51.1,9785.41857,0,1,0,0,1,0
2018-01-20 02:00:00,52.0,52.0,100.0,4.0,0.0,52.0,9524.349859,0,1,0,0,1,0
2018-01-20 03:00:00,52.0,52.0,100.0,3.0,0.0,52.0,9304.292246,0,1,0,0,1,0
2018-01-20 04:00:00,51.1,51.1,100.0,3.0,0.0,51.1,9237.805971,0,1,0,0,1,0
2018-01-20 05:00:00,51.1,51.1,100.0,4.0,0.0,51.1,9255.573978,0,1,0,0,1,0
2018-01-20 06:00:00,51.1,51.1,100.0,4.0,0.0,51.1,9423.970678,0,1,0,0,1,0
2018-01-20 07:00:00,52.0,52.0,100.0,3.0,0.0,52.0,9784.084647,0,1,0,0,1,0
2018-01-20 08:00:00,55.9,55.9,100.0,5.0,0.01,55.9,10033.947238,0,1,0,0,1,0
2018-01-20 09:00:00,61.0,61.0,100.0,6.0,0.0,61.0,10139.82172,0,1,0,0,1,0
2018-01-20 10:00:00,66.9,64.9,93.29,6.0,0.0,66.9,10201.662649,0,1,0,0,1,0
2018-01-20 11:00:00,68.0,64.9,89.81,10.0,0.0,68.0,10116.759738,0,1,0,0,1,0
2018-01-20 12:00:00,66.9,66.0,96.93,8.0,0.08,66.9,9985.134508,0,1,0,0,1,0
2018-01-20 13:00:00,68.0,68.0,100.0,8.0,0.01,68.0,9839.489094,0,1,0,0,1,0
2018-01-20 14:00:00,72.0,68.0,87.24,9.0,0.0,73.0,9708.453868,0,1,0,0,1,0
2018-01-20 15:00:00,71.1,66.9,86.59,10.0,0.0,71.1,9549.843378,0,1,0,0,1,0
2018-01-20 16:00:00,69.1,66.0,89.86,8.0,0.0,69.1,9442.794835,0,1,0,0,1,0
2018-01-20 17:00:00,66.0,64.9,96.24,8.0,0.0,66.0,9413.615372,0,1,0,0,1,0
2018-01-20 18:00:00,66.0,66.0,100.0,7.0,0.01,66.0,9529.51986,0,1,0,0,1,0
2018-01-20 19:00:00,64.9,64.9,100.0,10.0,0.01,64.9,9952.164363,0,1,0,0,1,0
2018-01-20 20:00:00,64.9,64.9,100.0,6.0,0.0,64.9,9932.424653,0,1,0,0,1,0
2018-01-20 21:00:00,64.9,64.9,100.0,9.0,0.0,64.9,9715.540829,0,1,0,0,1,0
2018-01-20 22:00:00,64.0,64.0,100.0,11.0,0.0,64.0,9567.872954,0,1,0,0,1,0
2018-01-20 23:00:00,64.9,64.9,100.0,9.0,0.0,64.9,9241.330349,0,1,0,0,1,0
2018-01-21 00:00:00,64.9,64.9,100.0,10.0,0.0,64.9,8873.347091,0,1,0,0,1,0
2018-01-21 01:00:00,64.9,64.9,100.0,11.0,0.0,64.9,8472.675311,0,1,0,0,1,0
2018-01-21 02:00:00,64.9,64.9,100.0,10.0,0.0,64.9,8188.831084,0,1,0,0,1,0
2018-01-21 03:00:00,64.9,64.9,100.0,8.0,0.0,64.9,8027.972815,0,1,0,0,1,0
2018-01-21 04:00:00,64.0,64.0,100.0,7.0,0.0,64.0,7927.871056,0,1,0,0,1,0
2018-01-21 05:00:00,64.0,64.0,100.0,7.0,0.0,64.0,7904.027151,0,1,0,0,1,0
2018-01-21 06:00:00,63.0,63.0,100.0,6.0,0.0,63.0,7988.397335,0,1,0,0,1,0
2018-01-21 07:00:00,63.0,63.0,100.0,5.0,0.0,63.0,8174.34742,0,1,0,0,1,0
2018-01-21 08:00:00,66.0,66.0,100.0,7.0,0.0,66.0,8366.748512,0,1,0,0,1,0
2018-01-21 09:00:00,70.0,66.9,89.9,9.0,0.0,70.0,8646.14928,0,1,0,0,1,0
2018-01-21 10:00:00,71.1,66.9,86.59,12.0,0.0,71.1,9000.675773,0,1,0,0,1,0
2018-01-21 11:00:00,71.1,66.0,83.93,14.0,0.0,71.1,9250.188083,0,1,0,0,1,0
2018-01-21 12:00:00,73.0,66.9,81.2,13.0,0.0,73.0,9489.326894,0,1,0,0,1,0
2018-01-21 13:00:00,71.1,66.0,83.93,15.0,0.0,71.1,9646.315309,0,1,0,0,1,0
2018-01-21 14:00:00,71.1,66.9,86.59,10.0,0.0,71.1,9754.436728,0,1,0,0,1,0
2018-01-21 15:00:00,69.1,66.9,92.71,10.0,0.0,69.1,9724.124221,0,1,0,0,1,0
2018-01-21 16:00:00,68.0,68.0,100.0,9.0,0.01,68.0,9710.419435,0,1,0,0,1,0
2018-01-21 17:00:00,68.0,68.0,100.0,9.0,0.06,68.0,9768.328899,0,1,0,0,1,0
2018-01-21 18:00:00,68.0,68.0,100.0,9.0,0.0,68.0,10095.948446,0,1,0,0,1,0
2018-01-21 19:00:00,68.0,68.0,100.0,9.0,0.0,68.0,10382.071547,0,1,0,0,1,0
2018-01-21 20:00:00,68.0,68.0,100.0,11.0,0.0,68.0,10380.428663,0,1,0,0,1,0
2018-01-21 21:00:00,66.9,66.9,100.0,9.0,0.01,66.9,10219.352143,0,1,0,0,1,0
2018-01-21 22:00:00,66.9,66.9,100.0,12.0,0.0,66.9,9884.524878,0,1,0,0,1,0
2018-01-21 23:00:00,68.0,68.0,100.0,11.0,0.04,68.0,9397.419634,0,1,0,0,1,0
2018-01-22 00:00:00,66.9,66.9,100.0,8.0,0.19,66.9,9341.915937,0,1,0,0,0,0
2018-01-22 01:00:00,68.0,68.0,100.0,8.0,0.0,68.0,8354.713286,0,1,0,0,0,0
2018-01-22 02:00:00,68.0,68.0,100.0,7.0,0.0,68.0,8081.112859,0,1,0,0,0,0
2018-01-22 03:00:00,68.0,68.0,100.0,8.0,0.0,68.0,7917.913151,0,1,0,0,0,0
2018-01-22 04:00:00,68.0,68.0,100.0,12.0,0.0,68.0,7897.150515,0,1,0,0,0,0
2018-01-22 05:00:00,64.9,50.0,58.47,11.0,0.0,64.9,8101.696488,0,1,0,0,0,0
2018-01-22 06:00:00,63.0,43.0,47.97,8.0,0.0,63.0,8607.334452,0,1,0,0,0,0
2018-01-22 07:00:00,61.0,37.9,42.24,10.0,0.0,61.0,9397.268058,0,1,0,0,0,0
2018-01-22 08:00:00,61.0,32.0,33.4,13.0,0.0,61.0,9676.810188,0,1,0,0,0,1
